record_id,timestamp_alert,kafka_transit_ms,inference_ms,end2end_ms,confidence
REC_1420,2026-05-10T16:44:08.119063,5.88,32.41,38.29,0.9403
REC_1421,2026-05-10T16:44:08.151809,0.00,16.75,19.99,0.9971
REC_1422,2026-05-10T16:44:08.196447,0.00,13.37,13.37,0.6664
REC_1423,2026-05-10T16:44:08.251949,0.00,18.07,18.07,0.9840
REC_1424,2026-05-10T16:44:08.289833,2.05,3.00,5.05,0.8740
REC_1425,2026-05-10T16:44:08.354388,2.56,16.11,18.67,0.9915
REC_1426,2026-05-10T16:44:08.399145,2.17,10.03,12.20,0.9963
REC_1427,2026-05-10T16:44:08.452129,0.00,14.05,14.05,0.9924
REC_1428,2026-05-10T16:44:08.508299,0.00,19.53,19.53,0.9867
REC_1429,2026-05-10T16:44:08.556143,0.00,16.07,16.07,0.6991
REC_1430,2026-05-10T16:44:08.609610,2.44,16.00,18.43,0.9884
REC_1431,2026-05-10T16:44:08.693028,6.93,42.65,51.31,0.9073
REC_1432,2026-05-10T16:44:08.698278,0.00,5.25,5.25,0.9569
REC_1433,2026-05-10T16:44:08.759496,0.00,15.65,15.65,0.6864
REC_1434,2026-05-10T16:44:08.812888,2.06,16.00,18.05,0.9865
REC_1435,2026-05-10T16:44:08.868192,0.00,22.64,22.63,0.9806
REC_1436,2026-05-10T16:44:08.921382,3.04,21.27,24.31,0.8540
REC_1437,2026-05-10T16:44:08.961242,2.80,10.03,13.39,0.9929
REC_1438,2026-05-10T16:44:09.017940,2.54,15.88,18.99,0.9592
REC_1439,2026-05-10T16:44:09.070543,2.73,17.87,20.60,0.6766
REC_1440,2026-05-10T16:44:09.118468,1.79,15.85,17.64,0.9852
REC_1441,2026-05-10T16:44:09.165092,2.54,10.00,13.53,0.8390
REC_1442,2026-05-10T16:44:09.212997,0.00,10.92,10.92,0.9889
REC_1443,2026-05-10T16:44:09.282123,0.00,29.50,29.50,0.9124
REC_1444,2026-05-10T16:44:09.322986,0.75,18.71,19.45,0.9941
REC_1445,2026-05-10T16:44:09.376667,0.00,22.18,22.18,0.9979
REC_1446,2026-05-10T16:44:09.422788,0.00,17.39,17.39,0.4368
REC_1447,2026-05-10T16:44:09.479876,2.55,20.61,23.16,0.9977
REC_1448,2026-05-10T16:44:09.527541,2.05,16.95,20.00,0.9872
REC_1450,2026-05-10T16:44:09.628858,2.05,17.47,19.53,0.9966
REC_1451,2026-05-10T16:44:09.678929,2.59,16.27,18.86,0.9458
REC_1452,2026-05-10T16:44:09.729774,2.05,17.01,19.06,1.0000
REC_1453,2026-05-10T16:44:09.781749,0.00,20.32,20.32,0.9046
REC_1454,2026-05-10T16:44:09.822240,2.05,7.04,10.05,0.8144
REC_1455,2026-05-10T16:44:09.870037,0.00,6.62,6.62,0.9352
REC_1456,2026-05-10T16:44:09.930585,2.26,14.00,16.26,0.8753
REC_1457,2026-05-10T16:44:09.979264,0.00,14.21,14.21,0.9659
REC_1458,2026-05-10T16:44:10.035099,0.00,19.03,19.03,0.9711
REC_1459,2026-05-10T16:44:10.087531,0.00,20.52,20.52,0.9828
REC_1460,2026-05-10T16:44:10.137964,1.79,18.16,19.95,0.9755
REC_1461,2026-05-10T16:44:10.180517,0.00,11.76,11.75,0.9891
REC_1462,2026-05-10T16:44:10.229264,0.00,9.81,9.81,0.8262
REC_1463,2026-05-10T16:44:10.288923,2.05,15.96,19.01,0.7521
REC_1464,2026-05-10T16:44:10.343864,2.01,20.06,23.07,0.9994
REC_1465,2026-05-10T16:44:10.396504,0.00,25.10,25.10,0.9473
REC_1466,2026-05-10T16:44:10.437104,0.00,14.67,14.67,0.9866
REC_1467,2026-05-10T16:44:10.488881,2.01,12.19,15.19,0.9733
REC_1468,2026-05-10T16:44:10.548480,0.00,23.86,23.86,0.7547
REC_1469,2026-05-10T16:44:10.604250,3.19,25.60,28.79,0.9787
REC_1470,2026-05-10T16:44:10.660165,3.01,29.95,33.96,0.9525
REC_1471,2026-05-10T16:44:10.711194,2.58,31.75,34.33,0.9530
REC_1472,2026-05-10T16:44:10.758491,3.51,27.32,30.84,0.9765
REC_1473,2026-05-10T16:44:10.815499,3.04,33.02,37.05,0.9629
REC_1474,2026-05-10T16:44:10.856001,2.06,23.70,26.75,0.9919
REC_1475,2026-05-10T16:44:10.899760,2.56,17.19,19.75,0.9968
REC_1476,2026-05-10T16:44:10.947612,1.01,15.84,16.84,0.9960
REC_1477,2026-05-10T16:44:11.000386,0.00,18.75,18.75,0.8747
REC_1479,2026-05-10T16:44:11.108782,0.00,25.39,25.39,0.9907
REC_1480,2026-05-10T16:44:11.159796,0.00,25.69,25.69,0.9829
REC_1481,2026-05-10T16:44:11.212885,4.05,23.43,28.05,0.9944
REC_1482,2026-05-10T16:44:11.257892,2.33,18.94,21.84,0.9818
REC_1483,2026-05-10T16:44:11.309134,2.89,19.47,22.35,0.7837
REC_1485,2026-05-10T16:44:11.412027,0.00,23.14,23.14,0.9788
REC_1486,2026-05-10T16:44:11.461711,2.53,19.64,22.17,0.9142
REC_1487,2026-05-10T16:44:11.494813,0.00,4.18,4.18,0.9781
REC_1488,2026-05-10T16:44:11.563542,1.75,20.24,21.99,0.7091
REC_1489,2026-05-10T16:44:11.603561,0.00,10.76,10.76,0.9842
REC_1490,2026-05-10T16:44:11.657762,0.00,13.98,13.98,0.8029
REC_1491,2026-05-10T16:44:11.712282,1.55,15.85,17.40,0.7243
REC_1492,2026-05-10T16:44:11.779682,0.52,33.11,33.63,0.9853
REC_1493,2026-05-10T16:44:11.815807,2.56,16.04,18.59,0.8451
REC_1494,2026-05-10T16:44:11.869492,0.00,21.50,21.50,0.9727
REC_1495,2026-05-10T16:44:11.914243,0.00,15.44,15.44,0.9883
REC_1496,2026-05-10T16:44:11.977522,8.47,19.56,28.03,0.9964
REC_1497,2026-05-10T16:44:12.020099,4.53,15.05,19.58,0.9647
REC_1498,2026-05-10T16:44:12.068573,1.01,12.42,17.36,0.9998
REC_1499,2026-05-10T16:44:12.125387,3.57,19.66,23.23,0.9596
REC_1500,2026-05-10T16:44:12.168417,0.00,15.60,15.60,0.9997
REC_1501,2026-05-10T16:44:12.225438,2.19,18.42,21.61,0.9930
REC_1502,2026-05-10T16:44:12.269315,2.56,12.09,14.66,0.9614
REC_1503,2026-05-10T16:44:12.326308,2.05,18.00,21.05,0.8278
REC_1504,2026-05-10T16:44:12.375533,2.05,17.24,19.29,0.6037
REC_1505,2026-05-10T16:44:12.426589,3.05,16.27,19.32,0.9900
REC_1507,2026-05-10T16:44:12.532859,3.01,21.29,24.30,0.9398
REC_1508,2026-05-10T16:44:12.580649,0.00,21.43,21.43,0.7387
REC_1509,2026-05-10T16:44:12.628350,2.40,15.86,18.26,0.9967
REC_1510,2026-05-10T16:44:12.676351,0.00,15.92,15.92,0.9963
REC_1512,2026-05-10T16:44:12.787986,7.64,16.49,25.13,0.9737
REC_1513,2026-05-10T16:44:12.821666,2.05,5.00,8.05,0.9812
REC_1514,2026-05-10T16:44:12.869810,0.00,5.22,5.22,0.9374
REC_1515,2026-05-10T16:44:12.937620,2.45,19.81,22.26,0.9847
REC_1516,2026-05-10T16:44:12.993480,0.00,27.31,27.31,0.6809
REC_1518,2026-05-10T16:44:13.073907,0.00,5.78,5.78,0.9688
REC_1520,2026-05-10T16:44:13.193347,0.00,23.92,23.92,0.7976
REC_1523,2026-05-10T16:44:13.338659,0.55,16.15,16.70,0.9932
REC_1524,2026-05-10T16:44:13.384062,0.00,11.45,11.45,0.7976
REC_1525,2026-05-10T16:44:13.451023,2.89,24.06,27.53,0.9389
REC_1526,2026-05-10T16:44:13.514836,3.15,37.16,40.31,0.8768
REC_1527,2026-05-10T16:44:13.543383,2.94,14.56,18.05,0.9698
REC_1528,2026-05-10T16:44:13.586286,2.85,7.26,10.12,0.9933
REC_1529,2026-05-10T16:44:13.662807,9.05,27.12,36.17,0.9963
REC_1530,2026-05-10T16:44:13.682836,0.00,4.92,4.92,0.9333
REC_1531,2026-05-10T16:44:13.774929,1.54,44.48,46.02,0.9599
REC_1532,2026-05-10T16:44:13.813175,0.00,32.88,32.88,0.7375
REC_1534,2026-05-10T16:44:13.900727,1.79,15.72,17.51,0.9932
REC_1535,2026-05-10T16:44:13.948948,0.00,15.14,15.14,0.9327
REC_1536,2026-05-10T16:44:13.993001,0.00,7.96,7.96,0.9743
REC_1537,2026-05-10T16:44:14.057070,0.00,20.62,20.62,0.9327
REC_1538,2026-05-10T16:44:14.103421,0.00,16.12,16.12,0.9685
REC_1539,2026-05-10T16:44:14.165783,6.99,20.51,27.49,0.9905
REC_1540,2026-05-10T16:44:14.196144,2.05,5.00,7.05,0.5029
REC_1541,2026-05-10T16:44:14.260469,0.00,20.66,20.66,0.9923
REC_1543,2026-05-10T16:44:14.357369,0.00,15.57,15.57,0.9997
REC_1544,2026-05-10T16:44:14.412019,0.00,19.35,19.35,0.9957
REC_1546,2026-05-10T16:44:14.512667,1.75,15.18,18.19,0.9903
REC_1547,2026-05-10T16:44:14.564942,0.00,19.70,19.70,0.9537
REC_1548,2026-05-10T16:44:14.605515,0.00,8.72,8.72,0.9489
REC_1549,2026-05-10T16:44:14.665280,2.26,15.33,17.59,0.9865
REC_1550,2026-05-10T16:44:14.730625,0.00,31.75,31.75,0.6621
REC_1551,2026-05-10T16:44:14.775597,0.00,21.59,26.06,0.9960
REC_1552,2026-05-10T16:44:14.818915,0.00,17.84,17.84,0.9669
REC_1553,2026-05-10T16:44:14.868431,1.06,15.67,16.73,0.9911
REC_1554,2026-05-10T16:44:14.923966,0.00,21.68,21.68,0.8901
REC_1555,2026-05-10T16:44:14.965596,3.13,9.37,12.50,0.8204
REC_1557,2026-05-10T16:44:15.071697,0.00,16.37,16.37,0.9736
REC_1558,2026-05-10T16:44:15.119961,0.00,13.83,13.83,0.8730
REC_1559,2026-05-10T16:44:15.177764,2.05,17.73,20.78,0.9037
REC_1560,2026-05-10T16:44:15.212988,0.00,5.15,5.15,0.6171
REC_1561,2026-05-10T16:44:15.279481,2.59,18.28,20.87,0.9526
REC_1562,2026-05-10T16:44:15.321744,2.05,10.00,12.05,0.6894
REC_1563,2026-05-10T16:44:15.369817,0.00,9.25,9.25,0.9082
REC_1565,2026-05-10T16:44:15.465815,0.00,3.07,3.06,0.9933
REC_1567,2026-05-10T16:44:15.573463,1.56,7.57,9.13,0.8785
REC_1568,2026-05-10T16:44:15.634379,2.52,17.12,19.63,0.9982
REC_1569,2026-05-10T16:44:15.685158,3.53,16.28,19.80,0.8144
REC_1570,2026-05-10T16:44:15.745973,3.89,25.36,29.78,0.9722
REC_1571,2026-05-10T16:44:15.789344,3.09,19.33,22.41,0.6877
REC_1572,2026-05-10T16:44:15.839225,2.38,18.74,21.69,0.9930
REC_1573,2026-05-10T16:44:15.884258,0.64,15.03,15.67,0.9924
REC_1574,2026-05-10T16:44:15.939294,0.00,19.48,19.48,0.6877
REC_1575,2026-05-10T16:44:15.977832,0.00,7.16,7.16,0.9217
REC_1576,2026-05-10T16:44:16.045242,0.00,23.62,23.62,0.9943
REC_1577,2026-05-10T16:44:16.087672,0.00,15.22,15.22,0.9149
REC_1578,2026-05-10T16:44:16.136052,0.00,12.67,12.67,1.0000
REC_1579,2026-05-10T16:44:16.191916,0.00,17.49,17.50,0.6914
REC_1580,2026-05-10T16:44:16.243820,0.00,15.72,18.66,0.9378
REC_1581,2026-05-10T16:44:16.297053,4.05,16.96,21.01,0.9035
REC_1582,2026-05-10T16:44:16.337567,0.00,10.32,10.32,0.9901
REC_1583,2026-05-10T16:44:16.384527,2.59,4.00,6.59,0.9526
REC_1585,2026-05-10T16:44:16.493413,2.19,10.99,13.18,0.8362
REC_1586,2026-05-10T16:44:16.541804,0.00,10.74,10.74,0.8802
REC_1587,2026-05-10T16:44:16.600028,0.00,17.93,17.93,0.8894
REC_1588,2026-05-10T16:44:16.650966,1.55,16.09,17.63,0.9902
REC_1589,2026-05-10T16:44:16.703197,2.05,17.18,19.23,0.6743
REC_1590,2026-05-10T16:44:16.744702,0.00,9.66,9.66,0.9882
REC_1591,2026-05-10T16:44:16.791911,0.00,6.13,6.13,0.9703
REC_1592,2026-05-10T16:44:16.855492,1.01,18.00,19.01,0.9948
REC_1593,2026-05-10T16:44:16.905516,0.00,18.26,18.26,0.9653
REC_1594,2026-05-10T16:44:16.947778,0.00,9.62,9.62,0.9647
REC_1595,2026-05-10T16:44:17.006588,0.00,17.51,17.52,0.9991
REC_1596,2026-05-10T16:44:17.058715,1.01,17.96,18.97,0.9667
REC_1597,2026-05-10T16:44:17.105174,0.00,14.56,14.56,0.8455
REC_1598,2026-05-10T16:44:17.161826,2.01,18.40,20.41,0.8144
REC_1599,2026-05-10T16:44:17.213583,0.00,21.00,21.00,0.9779
REC_1600,2026-05-10T16:44:17.258639,2.23,11.99,15.21,0.9917
REC_1601,2026-05-10T16:44:17.306828,0.00,12.56,12.56,0.9496
REC_1602,2026-05-10T16:44:17.367938,2.60,19.32,22.91,0.9465
REC_1603,2026-05-10T16:44:17.416508,0.00,20.25,20.25,0.9928
REC_1604,2026-05-10T16:44:17.465863,1.55,17.27,18.82,0.9943
REC_1605,2026-05-10T16:44:17.510303,0.00,12.37,12.37,0.9989
REC_1606,2026-05-10T16:44:17.558847,0.00,10.54,10.54,0.8464
REC_1607,2026-05-10T16:44:17.619336,0.00,20.11,20.11,0.9944
REC_1608,2026-05-10T16:44:17.668497,1.05,17.25,18.30,0.9737
REC_1609,2026-05-10T16:44:17.711890,0.00,10.51,10.51,0.9804
REC_1610,2026-05-10T16:44:17.760223,0.00,7.56,7.56,0.7512
REC_1611,2026-05-10T16:44:17.827532,3.01,21.14,24.15,0.9943
REC_1612,2026-05-10T16:44:17.879241,3.11,22.04,25.15,0.9966
REC_1613,2026-05-10T16:44:17.927621,2.51,19.87,23.02,0.9966
REC_1616,2026-05-10T16:44:18.080379,2.41,20.19,23.17,0.6162
REC_1618,2026-05-10T16:44:18.166305,0.00,7.39,7.39,0.9622
REC_1619,2026-05-10T16:44:18.232861,0.00,23.14,23.14,0.9948
REC_1620,2026-05-10T16:44:18.275584,0.00,15.31,15.31,0.9872
REC_1622,2026-05-10T16:44:18.384691,7.08,16.03,23.11,0.9883
REC_1624,2026-05-10T16:44:18.494078,0.00,29.96,29.96,0.9522
REC_1625,2026-05-10T16:44:18.525609,0.00,10.22,10.22,0.9778
REC_1626,2026-05-10T16:44:18.571705,2.52,3.00,5.52,0.9923
REC_1627,2026-05-10T16:44:18.635797,0.00,15.79,18.68,0.9905
REC_1628,2026-05-10T16:44:18.680133,3.78,8.28,12.06,0.9665
REC_1629,2026-05-10T16:44:18.728136,0.00,8.19,8.19,0.8632
REC_1630,2026-05-10T16:44:18.789927,2.60,16.04,19.60,0.9228
REC_1631,2026-05-10T16:44:18.839091,0.00,17.82,17.82,0.9551
REC_1632,2026-05-10T16:44:18.899152,0.00,27.06,27.06,0.9541
REC_1633,2026-05-10T16:44:18.946067,0.00,23.25,23.25,0.8124
REC_1634,2026-05-10T16:44:18.998254,0.00,24.89,24.89,0.9391
REC_1638,2026-05-10T16:44:19.197224,2.38,17.42,19.79,0.9963
REC_1639,2026-05-10T16:44:19.248204,2.05,17.57,19.62,0.9905
REC_1640,2026-05-10T16:44:19.298325,2.43,16.67,19.10,0.6082
REC_1642,2026-05-10T16:44:19.399636,2.05,17.24,19.29,0.9957
REC_1643,2026-05-10T16:44:19.444106,0.00,13.08,13.08,0.9896
REC_1644,2026-05-10T16:44:19.492300,0.00,10.06,10.06,0.9923
REC_1647,2026-05-10T16:44:19.653330,2.75,16.03,18.78,0.9923
REC_1648,2026-05-10T16:44:19.697528,0.00,11.86,11.86,0.9241
REC_1650,2026-05-10T16:44:19.805778,2.72,15.77,18.49,0.9441
REC_1651,2026-05-10T16:44:19.854312,0.00,15.96,15.96,0.9872
REC_1652,2026-05-10T16:44:19.899901,2.45,8.02,10.47,0.9854
REC_1653,2026-05-10T16:44:19.962694,0.00,19.21,22.29,0.9995
REC_1655,2026-05-10T16:44:20.061894,3.18,16.46,19.65,0.9631
REC_1656,2026-05-10T16:44:20.126517,3.48,30.16,33.63,0.9919
REC_1657,2026-05-10T16:44:20.172611,2.01,26.73,28.75,0.9962
REC_1659,2026-05-10T16:44:20.271022,3.39,22.04,25.44,0.9382
REC_1660,2026-05-10T16:44:20.319419,2.35,20.37,23.29,0.7541
REC_1661,2026-05-10T16:44:20.364983,2.05,16.38,18.43,0.7839
REC_1662,2026-05-10T16:44:20.415921,2.05,16.52,18.57,0.9950
REC_1664,2026-05-10T16:44:20.516909,0.00,18.05,18.05,0.9718
REC_1665,2026-05-10T16:44:20.556483,0.00,7.04,7.04,0.9530
REC_1666,2026-05-10T16:44:20.621301,0.00,21.32,21.32,0.8771
REC_1667,2026-05-10T16:44:20.661539,0.00,10.89,10.89,0.9897
REC_1668,2026-05-10T16:44:20.713489,0.00,12.07,12.08,0.9154
REC_1669,2026-05-10T16:44:20.771765,0.00,19.35,19.35,0.9556
REC_1670,2026-05-10T16:44:20.825975,0.00,22.78,22.77,0.9915
REC_1671,2026-05-10T16:44:20.863128,0.00,9.00,9.00,0.9424
REC_1672,2026-05-10T16:44:20.926860,0.00,21.79,21.79,0.9924
REC_1673,2026-05-10T16:44:20.976926,0.00,21.28,21.28,0.9957
REC_1676,2026-05-10T16:44:21.126943,3.27,15.58,18.85,0.9664
REC_1678,2026-05-10T16:44:21.228876,2.56,16.12,18.68,0.9803
REC_1679,2026-05-10T16:44:21.275716,3.05,11.74,14.79,0.9920
REC_1681,2026-05-10T16:44:21.387589,3.05,22.21,25.26,0.9966
REC_1682,2026-05-10T16:44:21.431080,2.06,15.75,17.80,0.9907
REC_1683,2026-05-10T16:44:21.478155,2.05,11.01,14.01,0.6732
REC_1684,2026-05-10T16:44:21.526263,2.48,8.61,11.09,0.9907
REC_1685,2026-05-10T16:44:21.586456,0.00,20.40,20.40,0.9666
REC_1688,2026-05-10T16:44:21.727064,0.00,8.63,8.62,0.7460
REC_1689,2026-05-10T16:44:21.789364,0.00,20.45,20.45,0.9186
REC_1691,2026-05-10T16:44:21.899483,3.01,25.68,28.69,0.9892
REC_1692,2026-05-10T16:44:21.941348,3.01,16.77,19.78,0.9931
REC_1693,2026-05-10T16:44:21.996979,3.75,20.83,24.59,0.9962
REC_1695,2026-05-10T16:44:22.093726,1.82,17.28,19.11,0.5920
REC_1696,2026-05-10T16:44:22.146061,0.00,20.18,20.18,0.8561
REC_1697,2026-05-10T16:44:22.182261,0.00,5.06,5.05,0.9176
REC_1698,2026-05-10T16:44:22.243054,0.00,14.88,14.88,0.9881
REC_1699,2026-05-10T16:44:22.290417,0.00,11.73,11.73,0.9789
REC_1701,2026-05-10T16:44:22.411325,0.00,31.42,31.43,0.9828
REC_1702,2026-05-10T16:44:22.468971,3.54,34.53,38.07,0.9931
REC_1703,2026-05-10T16:44:22.519789,0.00,37.67,37.67,0.9822
REC_1704,2026-05-10T16:44:22.561086,3.02,25.20,28.22,0.9962
REC_1706,2026-05-10T16:44:22.647745,0.80,12.80,13.59,0.9467
REC_1707,2026-05-10T16:44:22.748175,6.67,56.34,63.00,0.8648
REC_1708,2026-05-10T16:44:22.767170,14.00,16.96,30.96,0.9931
REC_1712,2026-05-10T16:44:22.962041,2.01,17.04,19.05,0.9880
REC_1713,2026-05-10T16:44:23.038867,0.00,44.92,44.92,0.9935
REC_1715,2026-05-10T16:44:23.102114,0.00,5.52,5.53,0.9652
REC_1716,2026-05-10T16:44:23.198489,2.72,48.50,51.22,0.9943
REC_1717,2026-05-10T16:44:23.228136,13.83,15.82,29.65,0.4698
REC_1718,2026-05-10T16:44:23.259997,0.00,10.05,10.05,0.9952
REC_1719,2026-05-10T16:44:23.321483,3.09,17.70,20.79,0.9740
REC_1720,2026-05-10T16:44:23.369065,1.80,15.81,17.61,0.9431
REC_1724,2026-05-10T16:44:23.571299,0.00,17.19,17.19,0.9769
REC_1725,2026-05-10T16:44:23.624739,2.19,17.55,19.74,0.9755
REC_1726,2026-05-10T16:44:23.698078,0.00,42.05,42.05,0.7956
REC_1727,2026-05-10T16:44:23.718901,0.00,11.62,11.62,0.9994
REC_1728,2026-05-10T16:44:23.775436,1.79,15.74,17.53,0.9692
REC_1729,2026-05-10T16:44:23.823226,0.00,14.08,14.08,0.7603
REC_1730,2026-05-10T16:44:23.868321,0.00,8.57,8.57,0.9905
REC_1731,2026-05-10T16:44:23.925289,0.00,14.62,14.62,0.9117
REC_1732,2026-05-10T16:44:23.977504,1.13,15.07,16.20,0.9988
REC_1734,2026-05-10T16:44:24.082742,2.05,17.64,19.69,0.9580
REC_1736,2026-05-10T16:44:24.184763,2.06,17.04,20.05,0.9600
REC_1737,2026-05-10T16:44:24.235435,2.56,16.76,19.32,0.9954
REC_1738,2026-05-10T16:44:24.287149,2.01,17.53,19.54,0.9924
REC_1739,2026-05-10T16:44:24.323345,2.51,2.41,4.93,0.9301
REC_1740,2026-05-10T16:44:24.389279,1.75,18.14,19.89,0.9825
REC_1741,2026-05-10T16:44:24.440071,2.72,16.90,19.62,0.9717
REC_1742,2026-05-10T16:44:24.491160,2.05,17.04,20.05,0.9966
REC_1743,2026-05-10T16:44:24.540339,1.75,15.79,17.54,0.9692
REC_1744,2026-05-10T16:44:24.591236,0.00,17.94,17.94,0.9490
REC_1745,2026-05-10T16:44:24.649710,0.00,25.73,25.73,0.8040
REC_1746,2026-05-10T16:44:24.696998,0.00,22.26,22.26,0.9173
REC_1747,2026-05-10T16:44:24.763257,2.81,35.00,37.80,0.9881
REC_1748,2026-05-10T16:44:24.807640,4.69,26.25,31.46,0.8694
REC_1749,2026-05-10T16:44:24.852519,2.85,22.35,25.20,0.9175
REC_1750,2026-05-10T16:44:24.907669,5.62,24.14,29.75,0.9875
REC_1753,2026-05-10T16:44:25.052294,2.60,19.53,22.13,0.9054
REC_1754,2026-05-10T16:44:25.105947,3.06,20.84,24.88,0.9953
REC_1755,2026-05-10T16:44:25.157583,3.62,21.99,25.60,0.9799
REC_1756,2026-05-10T16:44:25.203397,0.00,20.30,20.30,0.9998
REC_1757,2026-05-10T16:44:25.251716,1.55,16.13,17.68,0.9995
REC_1758,2026-05-10T16:44:25.306566,0.00,21.66,21.66,0.9748
REC_1759,2026-05-10T16:44:25.338845,0.00,3.06,3.06,0.9117
REC_1760,2026-05-10T16:44:25.399978,0.00,12.87,12.87,0.9836
REC_1761,2026-05-10T16:44:25.447717,0.00,9.55,9.55,0.9990
REC_1762,2026-05-10T16:44:25.509169,3.05,16.90,19.94,0.7901
REC_1763,2026-05-10T16:44:25.557301,1.05,16.02,17.07,0.9967
REC_1764,2026-05-10T16:44:25.602542,2.05,8.99,11.05,0.9717
REC_1765,2026-05-10T16:44:25.650766,0.00,8.22,8.22,0.9909
REC_1766,2026-05-10T16:44:25.712330,3.05,16.04,19.09,0.9873
REC_1767,2026-05-10T16:44:25.760097,0.00,15.90,15.90,0.9941
REC_1768,2026-05-10T16:44:25.815672,0.00,20.32,20.32,0.8852
REC_1769,2026-05-10T16:44:25.854064,0.00,7.87,7.87,1.0000
REC_1770,2026-05-10T16:44:25.918020,0.00,21.05,21.05,0.9884
REC_1771,2026-05-10T16:44:25.968314,3.05,17.21,20.27,0.9503
REC_1772,2026-05-10T16:44:26.016645,2.59,15.22,17.82,0.9977
REC_1773,2026-05-10T16:44:26.055557,0.00,5.65,5.65,0.9835
REC_1776,2026-05-10T16:44:26.213783,0.00,11.06,11.06,0.9951
REC_1777,2026-05-10T16:44:26.275475,3.04,18.84,21.88,0.9281
REC_1778,2026-05-10T16:44:26.323431,0.00,16.09,18.67,0.9964
REC_1779,2026-05-10T16:44:26.368027,1.59,10.00,12.60,0.9987
REC_1780,2026-05-10T16:44:26.432010,0.00,25.68,25.68,0.9905
REC_1781,2026-05-10T16:44:26.477201,0.00,19.52,19.52,0.9931
REC_1782,2026-05-10T16:44:26.525991,1.55,15.80,17.35,0.9497
REC_1783,2026-05-10T16:44:26.579055,0.00,19.46,19.46,0.9967
REC_1784,2026-05-10T16:44:26.634826,0.00,24.28,24.28,0.9933
REC_1785,2026-05-10T16:44:26.679947,0.00,18.43,18.43,0.9832
REC_1786,2026-05-10T16:44:26.731424,0.00,19.01,19.01,0.9581
REC_1787,2026-05-10T16:44:26.776983,0.00,13.59,13.59,0.7769
REC_1788,2026-05-10T16:44:26.831458,0.00,16.97,16.97,0.9987
REC_1789,2026-05-10T16:44:26.890160,0.00,24.76,24.76,0.9078
REC_1790,2026-05-10T16:44:26.931771,0.00,15.58,15.58,0.9691
REC_1791,2026-05-10T16:44:26.999739,2.81,29.24,32.62,0.9967
REC_1792,2026-05-10T16:44:27.041718,2.56,21.46,24.02,0.9359
REC_1793,2026-05-10T16:44:27.089889,2.10,19.12,21.21,0.9995
REC_1794,2026-05-10T16:44:27.149891,9.02,20.56,30.58,0.9850
REC_1795,2026-05-10T16:44:27.181854,0.00,11.09,11.09,0.9857
REC_1796,2026-05-10T16:44:27.240835,2.05,16.77,18.82,0.9980
REC_1797,2026-05-10T16:44:27.291226,2.56,15.77,18.34,0.9999
REC_1798,2026-05-10T16:44:27.341859,0.00,18.28,18.28,0.9284
REC_1799,2026-05-10T16:44:27.385284,0.00,10.52,10.52,0.7516
REC_1800,2026-05-10T16:44:27.444351,0.00,18.67,18.67,0.8822
REC_1801,2026-05-10T16:44:27.494721,2.05,16.18,18.23,0.7516
REC_1802,2026-05-10T16:44:27.546934,0.00,19.78,19.78,0.7413
REC_1803,2026-05-10T16:44:27.588999,0.00,11.02,11.02,0.9835
REC_1805,2026-05-10T16:44:27.696901,1.05,16.16,17.21,0.9810
REC_1806,2026-05-10T16:44:27.757408,3.07,24.12,27.19,0.9967
REC_1807,2026-05-10T16:44:27.808941,8.67,19.16,27.83,0.9631
REC_1808,2026-05-10T16:44:27.836653,1.06,3.25,4.31,0.5973
REC_1809,2026-05-10T16:44:27.899418,2.60,14.00,16.59,0.9985
REC_1810,2026-05-10T16:44:27.947949,0.00,14.02,14.02,0.9479
REC_1811,2026-05-10T16:44:28.003937,0.00,19.19,19.19,0.9747
REC_1812,2026-05-10T16:44:28.044980,0.00,9.43,9.43,0.9963
REC_1924,2026-05-10T16:44:33.765567,3.86,24.08,27.94,0.5574
REC_1931,2026-05-10T16:44:34.103771,0.00,9.25,9.25,0.6574
REC_1938,2026-05-10T16:44:34.462562,2.06,8.54,11.60,0.4942
REC_1941,2026-05-10T16:44:34.619471,0.00,15.64,15.64,0.5627
REC_2013,2026-05-10T16:44:38.295043,3.49,20.70,24.72,0.6892
REC_2014,2026-05-10T16:44:38.341687,0.60,20.06,20.65,0.6841
REC_2122,2026-05-10T16:44:43.841580,0.00,19.28,19.28,0.7208
REC_2137,2026-05-10T16:44:44.604685,2.56,15.70,18.26,0.6800
REC_2166,2026-05-10T16:44:46.071409,0.00,8.06,8.06,0.5792
REC_2181,2026-05-10T16:44:46.838626,0.00,11.47,11.47,0.7106
REC_2259,2026-05-10T16:44:50.796880,0.00,5.43,5.43,0.6169
REC_2304,2026-05-10T16:44:53.133111,1.04,18.12,19.16,0.7280
REC_2305,2026-05-10T16:44:53.185246,0.00,20.55,20.55,0.7280
REC_2306,2026-05-10T16:44:53.233171,0.00,17.51,17.51,0.7630
REC_2339,2026-05-10T16:44:54.901894,0.00,6.74,6.74,0.9476
REC_2355,2026-05-10T16:44:55.726345,2.47,16.52,18.99,0.5035
REC_2461,2026-05-10T16:45:01.118074,0.00,22.34,22.34,0.7971
REC_2464,2026-05-10T16:45:01.259646,0.00,10.56,10.56,0.7830
REC_2480,2026-05-10T16:45:02.073376,0.00,10.28,10.28,0.7515
